source,profile,run_id,flow_id,ip_version,protocol,src_ip,dst_ip,src_port,dst_port,duration_s,packets,bytes_wire,bytes_payload,pkt_size_mean_wire,pkt_size_mean_payload,packets_per_s,bytes_per_s_payload,fin_count,syn_count,rst_count,psh_count,ack_count,urg_count,service
baseline_script,script_simple,script_run01,script_run01_175,IPv4,UDP,192.168.18.230,224.0.0.252,55975,5355,0.419251,2,150,66,75.0,33.0,4.770412,157.423609,0,0,0,0,0,0,UNKNOWN
baseline_script,script_simple,script_run01,script_run01_176,IPv4,TCP,192.168.18.134,40.79.167.9,50983,443,1.908297,23,9633,8375,418.826,364.13,12.052631,4388.729704,2,2,0,12,22,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_177,IPv4,TCP,192.168.18.134,40.79.167.9,50983,443,0.0,1,54,0,54.0,0.0,0.0,0.0,0,0,1,0,1,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_178,IPv4,TCP,192.168.18.134,199.232.210.172,50988,80,0.043835,9,1324,722,147.111,80.222,205.31574,16470.884916,2,2,0,2,8,0,HTTP
baseline_script,script_simple,script_run01,script_run01_179,IPv4,TCP,192.168.18.134,40.79.167.9,50985,443,1.811097,23,9356,8098,406.783,352.087,12.699486,4471.323412,2,2,0,11,22,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_180,IPv4,TCP,192.168.18.134,172.175.111.170,50991,443,0.550201,30,20424,18788,680.8,626.267,54.52551,34147.509611,2,2,0,11,29,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_181,IPv4,TCP,192.168.18.134,199.232.210.172,50980,80,7.354686,3241,4413181,4199267,1361.673,1295.67,440.671429,570964.822638,2,2,0,389,3240,0,HTTP
baseline_script,script_simple,script_run01,script_run01_182,IPv4,TCP,192.168.18.134,199.232.214.172,50984,80,5.561757,590,724662,685714,1228.241,1162.227,106.081584,123290.893361,2,2,0,134,589,0,HTTP
baseline_script,script_simple,script_run01,script_run01_183,IPv4,TCP,192.168.18.134,13.224.80.74,50994,443,0.089388,19,7326,6284,385.579,330.737,212.556181,70300.16013,1,2,1,8,18,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_184,IPv4,TCP,192.168.18.134,172.175.111.170,50996,443,0.569821,31,20513,18823,661.71,607.194,54.403061,33033.1875,2,2,0,12,30,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_185,IPv4,TCP,192.168.18.134,172.175.111.170,50996,443,0.0,1,54,0,54.0,0.0,0.0,0.0,0,0,1,0,1,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_186,IPv4,TCP,192.168.18.134,4.150.223.105,50995,443,0.93791,24,9438,8126,393.25,338.583,25.588813,8663.945765,2,2,0,12,23,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_187,IPv4,TCP,192.168.18.134,4.150.223.105,50995,443,0.0,1,54,0,54.0,0.0,0.0,0.0,0,0,1,0,1,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_188,IPv4,TCP,192.168.18.134,199.232.210.172,50992,80,6.461097,1333,1762437,1674451,1322.158,1256.152,206.311714,259158.932218,2,2,0,206,1332,0,HTTP
baseline_script,script_simple,script_run01,script_run01_189,IPv4,TCP,192.168.18.134,199.232.214.172,50993,80,5.058223,2589,3320240,3149358,1282.441,1216.438,511.839829,622621.421461,2,2,0,349,2588,0,HTTP
baseline_script,script_simple,script_run01,script_run01_190,IPv4,TCP,192.168.18.134,199.232.210.172,51003,80,1.456392,836,1104969,1049785,1321.733,1255.724,574.021354,720812.209876,2,2,0,140,835,0,HTTP
baseline_script,script_simple,script_run01,script_run01_191,IPv4,TCP,192.168.18.134,199.232.214.172,51004,80,1.463361,76,74797,69773,984.171,918.066,51.935236,47679.963327,2,2,0,29,75,0,HTTP
baseline_script,script_simple,script_run01,script_run01_192,IPv4,TCP,192.168.18.134,199.232.214.172,51005,80,2.618952,1343,1678636,1589990,1249.915,1183.909,512.800533,607109.247593,2,2,0,230,1342,0,HTTP
baseline_script,script_simple,script_run01,script_run01_193,IPv4,TCP,192.168.18.134,162.159.140.229,51021,443,0.451422,234,295347,282695,1262.167,1208.098,518.36173,626231.91973,1,2,1,46,233,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_194,IPv4,TCP,192.168.18.134,31.13.83.51,62323,5222,77.210357,23,1909,667,83.0,29.0,0.297887,8.638737,2,0,0,11,23,0,UNKNOWN
baseline_script,script_simple,script_run01,script_run01_195,IPv4,UDP,192.168.18.134,192.168.18.1,51403,53,0.046729,4,401,233,100.25,58.25,85.600224,4986.213077,0,0,0,0,0,0,DNS
baseline_script,script_simple,script_run01,script_run01_196,IPv4,TCP,192.168.18.134,52.168.117.170,51020,443,3.224414,27,11729,10255,434.407,379.815,8.373614,3180.422753,2,2,0,15,26,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_197,IPv4,TCP,192.168.18.134,52.168.117.170,51020,443,0.0,1,54,0,54.0,0.0,0.0,0.0,0,0,1,0,1,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_198,IPv4,TCP,192.168.18.134,31.13.83.51,52431,5222,0.20127,21,6262,5112,298.19,243.429,104.337527,25398.735171,2,2,0,9,20,0,UNKNOWN
baseline_script,script_simple,script_run01,script_run01_199,IPv4,TCP,192.168.18.134,52.182.141.63,52432,443,0.947455,24,9609,8297,400.375,345.708,25.33102,8757.144792,2,2,0,12,23,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_200,IPv4,TCP,192.168.18.134,52.182.141.63,52432,443,0.0,1,54,0,54.0,0.0,0.0,0.0,0,0,1,0,1,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_201,IPv4,TCP,192.168.18.134,52.182.141.63,52433,443,0.913592,25,9636,8270,385.44,330.8,27.36451,9052.17985,2,2,0,12,24,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_202,IPv4,TCP,192.168.18.134,52.182.141.63,52433,443,0.0,1,54,0,54.0,0.0,0.0,0.0,0,0,1,0,1,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_203,IPv4,TCP,192.168.18.134,135.233.45.221,52434,443,1.098701,31,26967,24913,869.903,803.645,28.215138,22674.958879,2,2,0,14,30,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_204,IPv4,TCP,192.168.18.134,135.233.45.221,52434,443,0.0,1,54,0,54.0,0.0,0.0,0.0,0,0,1,0,1,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_205,IPv4,TCP,192.168.18.134,23.46.86.47,50874,443,72.871941,22,11843,10639,538.318,483.591,0.301899,145.995837,1,2,1,10,21,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_206,IPv4,TCP,192.168.18.134,23.46.86.47,50862,443,74.655799,22,11843,10639,538.318,483.591,0.294686,142.507349,1,2,1,10,21,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_207,IPv4,TCP,192.168.18.134,23.46.86.47,50882,443,68.443474,24,11472,10160,478.0,423.333,0.350654,148.443663,1,2,1,10,23,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_208,IPv4,TCP,192.168.18.134,23.46.86.47,50881,443,68.476577,22,11879,10675,539.955,485.227,0.321278,155.892722,1,2,1,10,21,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_209,IPv4,TCP,192.168.18.134,23.46.86.47,50883,443,68.388824,22,11364,10160,516.545,461.818,0.32169,148.562286,1,2,1,10,21,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_210,IPv4,TCP,192.168.18.134,23.46.86.47,50863,443,74.655956,24,11975,10639,498.958,443.292,0.321475,142.507049,1,2,1,10,23,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_211,IPv4,TCP,192.168.18.134,23.46.86.47,50900,443,64.358791,22,11837,10633,538.045,483.318,0.341834,165.214415,1,2,1,10,21,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_212,IPv4,TCP,192.168.18.134,23.46.86.47,50895,443,65.964164,22,11879,10675,539.955,485.227,0.333514,161.830293,1,2,1,10,21,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_213,IPv4,TCP,192.168.18.134,18.154.20.128,62944,443,0.090212,18,7272,6284,404.0,349.111,199.530287,69658.240311,0,2,1,8,17,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_214,IPv4,TCP,192.168.18.134,2.20.253.90,50884,80,68.501368,9,2235,1733,248.333,192.556,0.131384,25.298765,2,2,0,2,8,0,HTTP
baseline_script,script_simple,script_run01,script_run01_215,IPv4,TCP,192.168.18.134,2.20.253.81,50875,80,72.952991,9,2401,1899,266.778,211.0,0.123367,26.030461,2,2,0,2,8,0,HTTP
baseline_script,script_simple,script_run01,script_run01_216,IPv4,TCP,192.168.18.134,2.20.253.90,50901,80,64.383684,19,16255,15213,855.526,800.684,0.295106,236.286572,2,2,0,5,18,0,HTTP
baseline_script,script_simple,script_run01,script_run01_217,IPv4,TCP,192.168.18.134,2.20.253.81,50885,80,68.450582,9,1482,980,164.667,108.889,0.131482,14.316898,2,2,0,2,8,0,HTTP
baseline_script,script_simple,script_run01,script_run01_218,IPv4,TCP,192.168.18.134,2.20.253.90,50886,80,68.41225,8,1428,980,178.5,122.5,0.116938,14.32492,2,2,0,2,7,0,HTTP
baseline_script,script_simple,script_run01,script_run01_219,IPv4,TCP,192.168.18.134,2.20.253.90,50864,80,74.671711,9,2401,1899,266.778,211.0,0.120528,25.431318,2,2,0,2,8,0,HTTP
baseline_script,script_simple,script_run01,script_run01_220,IPv4,TCP,192.168.18.134,2.20.253.90,50865,80,74.676212,9,3435,2933,381.667,325.889,0.12052,39.276229,2,2,0,2,8,0,HTTP
baseline_script,script_simple,script_run01,script_run01_221,IPv4,TCP,192.168.18.134,2.20.253.81,50896,80,66.006435,8,1804,1356,225.5,169.5,0.1212,20.543452,2,2,0,2,7,0,HTTP
baseline_script,script_simple,script_run01,script_run01_222,IPv4,TCP,192.168.18.134,2.20.253.81,50911,80,60.12311,9,2401,1899,266.778,211.0,0.149693,31.585192,2,2,0,2,8,0,HTTP
baseline_script,script_simple,script_run01,script_run01_223,IPv4,TCP,192.168.18.134,23.46.86.47,50877,443,72.98862,22,11414,10210,518.818,464.091,0.301417,139.88482,1,2,1,10,21,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_224,IPv4,TCP,192.168.18.134,23.46.86.47,50903,443,64.335639,22,11408,10204,518.545,463.818,0.341957,158.605715,1,2,1,10,21,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_225,IPv4,TCP,192.168.18.134,23.46.86.47,50913,443,60.170567,22,11415,10211,518.864,464.136,0.365627,169.70091,1,2,1,10,21,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_226,IPv4,TCP,192.168.18.134,23.46.86.47,50870,443,74.591568,22,11414,10210,518.818,464.091,0.29494,136.878742,2,2,0,10,21,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_227,IPv4,TCP,192.168.18.134,23.46.86.47,50870,443,0.0,1,54,0,54.0,0.0,0.0,0.0,0,0,1,0,1,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_228,IPv4,TCP,192.168.18.134,23.46.86.47,50867,443,74.631839,22,11414,10210,518.818,464.091,0.29478,136.804883,1,2,1,10,21,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_229,IPv4,TCP,192.168.18.134,199.232.214.172,62949,80,0.052568,9,1323,721,147.0,80.111,171.206952,13715.579148,2,2,0,2,8,0,HTTP
baseline_script,script_simple,script_run01,script_run01_230,IPv4,TCP,192.168.18.134,199.232.210.172,62945,80,1.022415,717,945345,898015,1318.473,1252.462,701.280844,878327.360105,2,2,0,117,716,0,HTTP
baseline_script,script_simple,script_run01,script_run01_231,IPv4,TCP,192.168.18.134,199.232.210.172,62947,80,1.026488,621,800930,759936,1289.742,1223.729,604.975373,740326.191194,2,2,0,115,620,0,HTTP
baseline_script,script_simple,script_run01,script_run01_232,IPv4,TCP,192.168.18.134,172.170.180.133,62952,443,0.802499,30,20414,18778,680.467,625.933,37.383233,23399.411428,2,2,0,11,29,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_233,IPv4,TCP,192.168.18.134,72.154.7.108,50872,443,76.456654,21,6855,5705,326.429,271.667,0.274665,74.617443,2,2,0,10,20,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_234,IPv4,TCP,192.168.18.134,199.232.210.172,51016,80,16.911598,834,1104837,1049785,1324.745,1258.735,49.315269,62074.855495,2,2,0,141,833,0,HTTP
baseline_script,script_simple,script_run01,script_run01_235,IPv4,TCP,192.168.18.134,52.168.117.170,62954,443,0.734963,24,9471,8159,394.625,339.958,32.654708,11101.240013,2,2,0,11,23,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_236,IPv4,TCP,192.168.18.134,160.79.104.10,51915,443,90.957819,6,374,26,62.333,4.333,0.065965,0.285847,0,0,1,1,6,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_237,IPv4,TCP,192.168.18.134,52.168.117.170,62955,443,0.76636,23,9384,8126,408.0,353.304,30.012003,10603.371168,2,2,0,12,22,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_238,IPv4,TCP,192.168.18.134,52.168.117.170,62955,443,0.0,1,54,0,54.0,0.0,0.0,0.0,0,0,1,0,1,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_239,IPv4,UDP,192.168.18.134,192.168.18.1,51278,53,0.331382,6,564,312,94.0,52.0,18.105991,941.511506,0,0,0,0,0,0,DNS
