source,profile,run_id,flow_id,ip_version,protocol,src_ip,dst_ip,src_port,dst_port,duration_s,packets,bytes_wire,bytes_payload,pkt_size_mean_wire,pkt_size_mean_payload,packets_per_s,bytes_per_s_payload,fin_count,syn_count,rst_count,psh_count,ack_count,urg_count,service
ours_admin,admin,admin_run03,admin_run03_430,IPv4,UDP,127.0.0.1,127.0.0.1,46893,53,4e-06,2,144,56,72.0,28.0,493447.529412,13816530.823529,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_431,IPv4,TCP,10.10.0.2,10.10.0.2,41972,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_432,IPv4,UDP,127.0.0.1,127.0.0.1,50737,53,1.4e-05,2,152,64,76.0,32.0,142179.79661,4549753.491525,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_433,IPv4,UDP,127.0.0.1,127.0.0.1,46105,53,4e-06,2,152,64,76.0,32.0,466033.777778,14913080.888889,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_434,IPv4,TCP,10.10.0.2,10.10.0.3,42198,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_435,IPv4,UDP,127.0.0.1,127.0.0.1,55770,53,2.5e-05,2,146,58,73.0,29.0,79137.811321,2294996.528302,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_436,IPv4,UDP,127.0.0.1,127.0.0.1,43674,53,7e-06,2,146,58,73.0,29.0,299593.142857,8688201.142857,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_437,IPv4,TCP,10.10.0.2,10.10.0.4,52156,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_438,IPv4,TCP,10.10.0.2,10.10.0.4,52160,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_439,IPv4,UDP,127.0.0.1,127.0.0.1,59381,53,1.4e-05,2,146,58,73.0,29.0,147168.561404,4267888.280702,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_440,IPv4,UDP,127.0.0.1,127.0.0.1,47828,53,4e-06,2,146,58,73.0,29.0,524288.0,15204352.0,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_441,IPv4,TCP,10.10.0.2,10.10.0.4,49296,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_442,IPv4,UDP,127.0.0.1,127.0.0.1,46249,53,1.4e-05,2,152,64,76.0,32.0,147168.561404,4709393.964912,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_443,IPv4,UDP,127.0.0.1,127.0.0.1,57495,53,6e-06,2,152,64,76.0,32.0,310689.185185,9942053.925926,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_444,IPv4,TCP,10.10.0.2,10.10.0.3,41982,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_445,IPv4,TCP,10.10.0.2,10.10.0.2,41978,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_446,IPv4,UDP,127.0.0.1,127.0.0.1,59540,53,1.2e-05,2,146,58,73.0,29.0,171196.081633,4964686.367347,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_447,IPv4,UDP,127.0.0.1,127.0.0.1,35578,53,4e-06,2,146,58,73.0,29.0,524288.0,15204352.0,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_448,IPv4,TCP,10.10.0.2,10.10.0.4,48748,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_449,IPv4,TCP,10.10.0.2,10.10.0.2,59534,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_450,IPv4,UDP,127.0.0.1,127.0.0.1,47353,53,1.5e-05,2,140,52,70.0,26.0,135300.129032,3517803.354839,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_451,IPv4,UDP,127.0.0.1,127.0.0.1,46216,53,5e-06,2,140,52,70.0,26.0,441505.684211,11479147.789474,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_452,IPv4,TCP,10.10.0.2,10.10.0.3,54790,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_453,IPv4,UDP,127.0.0.1,127.0.0.1,47333,53,1.2e-05,2,144,56,72.0,28.0,171196.081633,4793490.285714,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_454,IPv4,UDP,127.0.0.1,127.0.0.1,56232,53,5e-06,2,144,56,72.0,28.0,441505.684211,12362159.157895,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_455,IPv4,TCP,10.10.0.2,10.10.0.4,43100,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_456,IPv4,TCP,10.10.0.2,10.10.0.4,43110,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_457,IPv4,UDP,127.0.0.1,127.0.0.1,46479,53,1.6e-05,2,144,56,72.0,28.0,127100.121212,3558803.393939,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_458,IPv4,UDP,127.0.0.1,127.0.0.1,60974,53,5e-06,2,144,56,72.0,28.0,399457.52381,11184810.666667,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_459,IPv4,TCP,10.10.0.2,10.10.0.4,33258,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_460,IPv4,TCP,10.10.0.2,10.10.0.4,33266,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_461,IPv4,UDP,127.0.0.1,127.0.0.1,52775,53,1.3e-05,2,144,56,72.0,28.0,149796.571429,4194304.0,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_462,IPv4,UDP,127.0.0.1,127.0.0.1,41627,53,4e-06,2,144,56,72.0,28.0,466033.777778,13048945.777778,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_463,IPv4,TCP,10.10.0.2,10.10.0.2,57298,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_464,IPv4,UDP,127.0.0.1,127.0.0.1,58339,53,1.8e-05,2,146,58,73.0,29.0,113359.567568,3287427.459459,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_465,IPv4,UDP,127.0.0.1,127.0.0.1,57791,53,5e-06,2,146,58,73.0,29.0,399457.52381,11584268.190476,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_466,IPv4,TCP,10.10.0.2,10.10.0.3,43730,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_467,IPv4,TCP,10.10.0.2,10.10.0.4,56884,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_468,IPv4,TCP,10.10.0.2,10.10.0.3,43746,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_469,IPv4,UDP,127.0.0.1,127.0.0.1,52540,53,2.1e-05,2,146,58,73.0,29.0,97541.953488,2828716.651163,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_470,IPv4,UDP,127.0.0.1,127.0.0.1,46602,53,6e-06,2,146,58,73.0,29.0,322638.769231,9356524.307692,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_471,IPv4,TCP,10.10.0.2,10.10.0.3,51482,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_472,IPv4,UDP,127.0.0.1,127.0.0.1,47994,53,1.4e-05,2,140,52,70.0,26.0,144631.172414,3760410.482759,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_473,IPv4,UDP,127.0.0.1,127.0.0.1,34085,53,4e-06,2,140,52,70.0,26.0,493447.529412,12829635.764706,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_474,IPv4,TCP,10.10.0.2,10.10.0.4,44138,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_475,IPv4,TCP,10.10.0.2,10.10.0.2,50330,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_476,IPv4,UDP,127.0.0.1,127.0.0.1,50362,53,4.5e-05,2,144,56,72.0,28.0,44384.169312,1242756.740741,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_477,IPv4,UDP,127.0.0.1,127.0.0.1,50537,53,1.3e-05,2,144,56,72.0,28.0,155344.592593,4349648.592593,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_478,IPv4,TCP,10.10.0.2,10.10.0.4,52504,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_479,IPv4,UDP,127.0.0.1,127.0.0.1,60818,53,1.2e-05,2,140,52,70.0,26.0,164482.509804,4276545.254902,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_480,IPv4,UDP,127.0.0.1,127.0.0.1,44128,53,4e-06,2,140,52,70.0,26.0,524288.0,13631488.0,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_481,IPv4,TCP,10.10.0.2,10.10.0.3,54510,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_482,IPv4,TCP,10.10.0.2,10.10.0.3,54514,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_483,IPv4,TCP,10.10.0.2,10.10.0.4,52520,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_484,IPv4,UDP,127.0.0.1,127.0.0.1,37419,53,3.1e-05,2,144,56,72.0,28.0,65536.0,1835008.0,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_485,IPv4,UDP,127.0.0.1,127.0.0.1,48821,53,1.3e-05,2,144,56,72.0,28.0,152520.145455,4270564.072727,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_486,IPv4,TCP,10.10.0.2,10.10.0.3,48264,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_487,IPv4,UDP,127.0.0.1,127.0.0.1,38496,53,1.6e-05,2,144,56,72.0,28.0,123361.882353,3454132.705882,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_488,IPv4,UDP,127.0.0.1,127.0.0.1,55827,53,5e-06,2,144,56,72.0,28.0,399457.52381,11184810.666667,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_489,IPv4,TCP,10.10.0.2,10.10.0.4,55804,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_490,IPv4,UDP,127.0.0.1,127.0.0.1,43363,53,1.5e-05,2,146,58,73.0,29.0,133152.507937,3861422.730159,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_491,IPv4,UDP,127.0.0.1,127.0.0.1,59356,53,4e-06,2,146,58,73.0,29.0,466033.777778,13514979.555556,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_492,IPv4,TCP,10.10.0.2,10.10.0.2,33984,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_493,IPv4,UDP,127.0.0.1,127.0.0.1,43542,53,0.0,1,84,40,84.0,40.0,0.0,0.0,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_494,IPv4,UDP,127.0.0.1,127.0.0.1,40208,53,0.0,1,84,40,84.0,40.0,0.0,0.0,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_495,IPv4,UDP,127.0.0.1,127.0.0.1,36412,53,0.0,1,84,40,84.0,40.0,0.0,0.0,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_496,IPv4,UDP,127.0.0.1,127.0.0.1,28619,53,0.0,1,84,40,84.0,40.0,0.0,0.0,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_497,IPv4,UDP,127.0.0.1,127.0.0.1,48262,53,0.0,1,84,40,84.0,40.0,0.0,0.0,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_498,IPv4,UDP,127.0.0.1,127.0.0.1,56208,53,0.0,1,84,40,84.0,40.0,0.0,0.0,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_499,IPv4,UDP,127.0.0.1,127.0.0.1,39779,53,2.1e-05,2,146,58,73.0,29.0,97541.953488,2828716.651163,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_500,IPv4,UDP,127.0.0.1,127.0.0.1,35175,53,6e-06,2,146,58,73.0,29.0,322638.769231,9356524.307692,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_501,IPv4,TCP,10.10.0.2,10.10.0.4,45684,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_502,IPv4,TCP,10.10.0.2,10.10.0.2,34000,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_503,IPv4,UDP,127.0.0.1,127.0.0.1,54985,53,2.7e-05,2,146,58,73.0,29.0,73584.280702,2133944.140351,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_504,IPv4,UDP,127.0.0.1,127.0.0.1,43861,53,9e-06,2,146,58,73.0,29.0,215092.512821,6237682.871795,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_505,IPv4,TCP,10.10.0.2,10.10.0.2,58406,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_506,IPv4,TCP,10.10.0.2,10.10.0.4,33754,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_507,IPv4,UDP,127.0.0.1,127.0.0.1,37156,53,3.6e-05,2,152,64,76.0,32.0,54827.503268,1754480.104575,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_508,IPv4,UDP,127.0.0.1,127.0.0.1,54551,53,1.3e-05,2,152,64,76.0,32.0,158275.622642,5064819.924528,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_509,IPv4,TCP,10.10.0.2,10.10.0.3,58394,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_510,IPv4,UDP,127.0.0.1,127.0.0.1,34624,53,2.8e-05,2,144,56,72.0,28.0,71697.504274,2007530.119658,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_511,IPv4,UDP,127.0.0.1,127.0.0.1,58424,53,1e-05,2,144,56,72.0,28.0,209715.2,5872025.6,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_512,IPv4,TCP,10.10.0.2,10.10.0.4,40238,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_513,IPv4,TCP,10.10.0.2,10.10.0.3,58410,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_514,IPv4,TCP,10.10.0.2,10.10.0.3,38682,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_515,IPv4,UDP,127.0.0.1,127.0.0.1,56125,53,1.9e-05,2,144,56,72.0,28.0,103563.061728,2899765.728395,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_516,IPv4,UDP,127.0.0.1,127.0.0.1,38457,53,6e-06,2,144,56,72.0,28.0,335544.32,9395240.96,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_517,IPv4,TCP,10.10.0.2,10.10.0.4,35814,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_518,IPv4,UDP,127.0.0.1,127.0.0.1,55113,53,1.5e-05,2,152,64,76.0,32.0,129055.507692,4129776.246154,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_519,IPv4,UDP,127.0.0.1,127.0.0.1,52020,53,6e-06,2,152,64,76.0,32.0,349525.333333,11184810.666667,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_520,IPv4,TCP,10.10.0.2,10.10.0.2,41270,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_521,IPv4,UDP,127.0.0.1,127.0.0.1,47968,53,1.4e-05,2,152,64,76.0,32.0,144631.172414,4628197.517241,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_522,IPv4,UDP,127.0.0.1,127.0.0.1,41226,53,4e-06,2,152,64,76.0,32.0,466033.777778,14913080.888889,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_523,IPv4,TCP,10.10.0.2,10.10.0.4,46732,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_524,IPv4,UDP,127.0.0.1,127.0.0.1,33497,53,1.1e-05,2,144,56,72.0,28.0,174762.666667,4893354.666667,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_525,IPv4,UDP,127.0.0.1,127.0.0.1,38651,53,5e-06,2,144,56,72.0,28.0,399457.52381,11184810.666667,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_526,IPv4,TCP,10.10.0.2,10.10.0.3,38536,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_527,IPv4,TCP,10.10.0.2,10.10.0.2,35590,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_528,IPv4,UDP,127.0.0.1,127.0.0.1,34355,53,2.5e-05,2,146,58,73.0,29.0,79891.504762,2316853.638095,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_529,IPv4,UDP,127.0.0.1,127.0.0.1,58058,53,8e-06,2,146,58,73.0,29.0,254200.242424,7371807.030303,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_530,IPv4,TCP,10.10.0.2,10.10.0.3,57422,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_531,IPv4,TCP,10.10.0.2,10.10.0.4,57656,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_532,IPv4,UDP,127.0.0.1,127.0.0.1,43374,53,1.5e-05,2,146,58,73.0,29.0,135300.129032,3923703.741935,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_533,IPv4,UDP,127.0.0.1,127.0.0.1,44554,53,5e-06,2,146,58,73.0,29.0,441505.684211,12803664.842105,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_534,IPv4,TCP,10.10.0.2,10.10.0.4,58662,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_535,IPv4,TCP,10.10.0.2,10.10.0.3,58494,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_536,IPv4,UDP,127.0.0.1,127.0.0.1,52803,53,1.4e-05,2,146,58,73.0,29.0,139810.133333,4054493.866667,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_537,IPv4,UDP,127.0.0.1,127.0.0.1,51572,53,4e-06,2,146,58,73.0,29.0,493447.529412,14309978.352941,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_538,IPv4,TCP,10.10.0.2,10.10.0.4,55646,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_539,IPv4,TCP,10.10.0.2,10.10.0.3,58496,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_540,IPv4,TCP,10.10.0.2,10.10.0.2,48728,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_541,IPv4,UDP,127.0.0.1,127.0.0.1,41655,53,1.7e-05,2,146,58,73.0,29.0,119837.257143,3475280.457143,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_542,IPv4,UDP,127.0.0.1,127.0.0.1,53897,53,6e-06,2,146,58,73.0,29.0,349525.333333,10136234.666667,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_543,IPv4,TCP,10.10.0.2,10.10.0.4,50902,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_544,IPv4,UDP,127.0.0.1,127.0.0.1,58918,53,1.5e-05,2,152,64,76.0,32.0,137518.163934,4400581.245902,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_545,IPv4,UDP,127.0.0.1,127.0.0.1,36870,53,5e-06,2,152,64,76.0,32.0,441505.684211,14128181.894737,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_546,IPv4,TCP,10.10.0.2,10.10.0.3,54374,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_547,IPv4,TCP,10.10.0.2,10.10.0.4,50912,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_548,IPv4,TCP,10.10.0.2,10.10.0.2,48734,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run03,admin_run03_549,IPv4,UDP,127.0.0.1,127.0.0.1,59073,53,3.9e-05,2,146,58,73.0,29.0,51150.04878,1483351.414634,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_550,IPv4,UDP,127.0.0.1,127.0.0.1,45722,53,5e-06,2,146,58,73.0,29.0,441505.684211,12803664.842105,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run03,admin_run03_551,IPv4,TCP,10.10.0.2,10.10.0.4,58978,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run04,admin_run04_0,IPv4,TCP,10.10.0.2,10.10.0.2,51570,22,0.026431,8,592,32,74.0,4.0,302.679392,1210.717567,2,2,0,1,7,0,SSH
ours_admin,admin,admin_run04,admin_run04_1,IPv4,TCP,10.10.0.2,10.10.0.3,49470,80,0.000617,2,138,6,69.0,3.0,3240.09579,9720.28737,0,1,1,0,1,0,HTTP
ours_admin,admin,admin_run04,admin_run04_2,IPv4,TCP,10.10.0.2,10.10.0.3,49484,80,0.000563,2,138,6,69.0,3.0,3551.485182,10654.455546,0,1,1,0,1,0,HTTP
ours_admin,admin,admin_run04,admin_run04_3,IPv4,TCP,10.10.0.2,10.10.0.3,34920,22,0.018031,7,524,32,74.857,4.571,388.22283,1774.732939,2,2,0,1,6,0,SSH
ours_admin,admin,admin_run04,admin_run04_4,IPv4,TCP,10.10.0.2,10.10.0.4,52922,80,0.001189,2,138,6,69.0,3.0,1681.420726,5044.262177,0,1,1,0,1,0,HTTP
ours_admin,admin,admin_run04,admin_run04_5,IPv4,TCP,10.10.0.2,10.10.0.4,52934,80,0.000978,2,138,6,69.0,3.0,2045.503048,6136.509144,0,1,1,0,1,0,HTTP
ours_admin,admin,admin_run04,admin_run04_6,IPv4,TCP,10.10.0.2,10.10.0.4,43056,22,0.038456,7,524,32,74.857,4.571,182.027515,832.125782,2,2,0,1,6,0,SSH
ours_admin,admin,admin_run04,admin_run04_7,IPv4,TCP,10.10.0.2,10.10.0.3,34932,22,8.37932,284,34113,14785,120.116,52.06,33.892964,1764.462957,2,2,0,194,283,0,SSH
ours_admin,admin,admin_run04,admin_run04_8,IPv4,TCP,10.10.0.2,10.10.0.4,43062,22,6.866804,206,41545,27521,201.675,133.597,29.999399,4007.832393,0,2,1,139,205,0,SSH
ours_admin,admin,admin_run04,admin_run04_9,IPv4,TCP,127.0.0.1,127.0.0.1,50616,5037,7e-06,2,132,0,66.0,0.0,299593.142857,0.0,0,1,1,0,1,0,UNKNOWN
ours_admin,admin,admin_run04,admin_run04_10,IPv4,TCP,127.0.0.1,127.0.0.1,50628,5037,7e-06,2,132,0,66.0,0.0,289262.344828,0.0,0,1,1,0,1,0,UNKNOWN
ours_admin,admin,admin_run04,admin_run04_11,IPv4,TCP,127.0.0.1,127.0.0.1,50634,5037,4e-06,2,132,0,66.0,0.0,493447.529412,0.0,0,1,1,0,1,0,UNKNOWN
ours_admin,admin,admin_run04,admin_run04_12,IPv4,TCP,127.0.0.1,127.0.0.1,50644,5037,3e-06,2,132,0,66.0,0.0,599186.285714,0.0,0,1,1,0,1,0,UNKNOWN
ours_admin,admin,admin_run04,admin_run04_13,IPv4,TCP,127.0.0.1,127.0.0.1,50650,5037,6e-06,2,132,0,66.0,0.0,310689.185185,0.0,0,1,1,0,1,0,UNKNOWN
ours_admin,admin,admin_run04,admin_run04_14,IPv4,TCP,127.0.0.1,127.0.0.1,50662,5037,4e-06,2,132,0,66.0,0.0,466033.777778,0.0,0,1,1,0,1,0,UNKNOWN
ours_admin,admin,admin_run04,admin_run04_15,IPv4,TCP,127.0.0.1,127.0.0.1,50668,5037,4e-06,2,132,0,66.0,0.0,466033.777778,0.0,0,1,1,0,1,0,UNKNOWN
ours_admin,admin,admin_run04,admin_run04_16,IPv4,TCP,127.0.0.1,127.0.0.1,50678,5037,4e-06,2,132,0,66.0,0.0,493447.529412,0.0,0,1,1,0,1,0,UNKNOWN
ours_admin,admin,admin_run04,admin_run04_17,IPv4,TCP,127.0.0.1,127.0.0.1,50688,5037,3e-06,2,132,0,66.0,0.0,599186.285714,0.0,0,1,1,0,1,0,UNKNOWN
