source,profile,run_id,flow_id,ip_version,protocol,src_ip,dst_ip,src_port,dst_port,duration_s,packets,bytes_wire,bytes_payload,pkt_size_mean_wire,pkt_size_mean_payload,packets_per_s,bytes_per_s_payload,fin_count,syn_count,rst_count,psh_count,ack_count,urg_count,service
ours_gamer,gamer,gamer_run03,gamer_run03_303,IPv4,UDP,192.168.18.4,103.10.125.20,57643,27134,0.28172,2,2684,2600,1342.0,1300.0,7.099243,9229.016435,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_304,IPv4,TCP,192.168.18.4,199.232.211.52,52250,443,90.061242,6,363,3,60.5,0.5,0.066621,0.033311,0,0,0,0,6,0,HTTPS
ours_gamer,gamer,gamer_run03,gamer_run03_305,IPv4,TCP,192.168.18.4,199.232.211.52,52249,443,90.090825,6,363,3,60.5,0.5,0.066599,0.0333,0,0,0,0,6,0,HTTPS
ours_gamer,gamer,gamer_run03,gamer_run03_306,IPv4,TCP,192.168.18.4,199.232.215.52,52248,443,90.090476,6,363,3,60.5,0.5,0.0666,0.0333,0,0,0,0,6,0,HTTPS
ours_gamer,gamer,gamer_run03,gamer_run03_307,IPv4,TCP,192.168.18.4,199.232.211.52,52246,443,90.077027,6,363,3,60.5,0.5,0.06661,0.033305,0,0,0,0,6,0,HTTPS
ours_gamer,gamer,gamer_run03,gamer_run03_308,IPv4,TCP,192.168.18.4,199.232.215.52,52247,443,90.074451,6,363,3,60.5,0.5,0.066612,0.033306,0,0,0,0,6,0,HTTPS
ours_gamer,gamer,gamer_run03,gamer_run03_309,IPv4,UDP,192.168.18.4,192.168.18.1,50289,53,0.023506,2,191,107,95.5,53.5,85.084927,4552.043574,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_310,IPv4,TCP,192.168.18.4,155.133.246.52,52203,27018,110.043792,15,2355,1545,157.0,103.0,0.136309,14.039865,0,0,0,8,15,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_311,IPv4,TCP,192.168.18.4,104.83.34.182,52245,443,94.856234,9,549,27,61.0,3.0,0.09488,0.284641,1,0,0,1,9,0,HTTPS
ours_gamer,gamer,gamer_run03,gamer_run03_312,IPv4,UDP,192.168.18.4,192.168.18.1,57636,53,113.166917,14,1582,994,113.0,71.0,0.123711,8.783486,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_313,IPv4,TCP,192.168.18.4,104.83.34.182,52244,443,94.923704,9,549,27,61.0,3.0,0.094813,0.284439,1,0,0,1,9,0,HTTPS
ours_gamer,gamer,gamer_run03,gamer_run03_314,IPv4,TCP,192.168.18.4,104.83.34.182,52252,443,94.855268,9,549,27,61.0,3.0,0.094881,0.284644,1,0,0,1,9,0,HTTPS
ours_gamer,gamer,gamer_run03,gamer_run03_315,IPv4,UDP,155.133.246.39,192.168.18.4,27023,57650,119.996353,15417,8567174,7919660,555.697,513.697,128.478905,65999.17254,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_316,IPv4,UDP,192.168.18.200,224.0.0.251,5353,5353,40.086362,7,706,412,100.857,58.857,0.174623,10.27781,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_317,IPv6,UDP,fe80::1013:fd6c:8a58:9c6f,ff02::fb,5353,5353,40.088936,5,600,290,120.0,58.0,0.124723,7.233916,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_318,IPv4,TCP,192.168.18.4,172.217.20.227,52266,80,60.219919,14,2041,1269,145.786,90.643,0.232481,21.072762,2,2,0,6,13,0,HTTP
ours_gamer,gamer,gamer_run03,gamer_run03_319,IPv4,TCP,192.168.18.4,23.14.137.56,52267,80,60.153417,9,992,490,110.222,54.444,0.149617,8.145838,2,2,0,2,8,0,HTTP
ours_gamer,gamer,gamer_run03,gamer_run03_320,IPv4,UDP,192.168.18.4,192.168.18.1,57342,53,3.113358,8,694,358,86.75,44.75,2.569573,114.988382,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_321,IPv4,UDP,192.168.18.4,162.159.200.1,61593,123,0.018178,2,180,96,90.0,48.0,110.023189,5281.113058,0,0,0,0,0,0,NTP
ours_gamer,gamer,gamer_run03,gamer_run03_322,IPv4,UDP,192.168.18.4,239.255.255.250,59279,1900,3.005996,4,848,680,212.0,170.0,1.330674,226.21454,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_323,IPv4,UDP,192.168.18.4,192.168.18.1,52149,53,0.004368,2,152,68,76.0,34.0,457.868457,15567.527537,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_324,IPv4,UDP,192.168.18.4,192.168.18.1,57466,53,0.019177,2,227,143,113.5,71.5,104.291817,7456.864908,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_325,IPv4,UDP,192.168.18.4,192.168.18.1,62651,53,0.051087,4,388,220,97.0,55.0,78.297955,4306.387523,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_326,IPv4,UDP,192.168.18.4,192.168.18.1,57037,53,0.058495,3,543,417,181.0,139.0,51.286396,7128.80898,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_327,IPv4,UDP,192.168.18.4,192.168.18.1,55334,53,0.050556,3,389,263,129.667,87.667,59.340203,5202.157786,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_328,IPv4,UDP,192.168.18.4,192.168.18.1,51962,53,35.067367,30,2909,1649,96.967,54.967,0.855496,47.023776,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_329,IPv4,UDP,192.168.18.4,192.168.18.1,60894,53,0.004577,2,152,68,76.0,34.0,436.974944,14857.148096,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_330,IPv4,UDP,192.168.18.4,192.168.18.1,63697,53,0.020155,2,227,143,113.5,71.5,99.231191,7095.030188,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_331,IPv4,UDP,192.168.18.4,192.168.18.1,59455,53,0.007032,2,222,138,111.0,69.0,284.407798,19624.138057,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_332,IPv4,UDP,192.168.18.4,192.168.18.1,55275,53,0.019801,2,191,107,95.5,53.5,101.005503,5403.794391,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_333,IPv4,UDP,192.168.18.4,162.159.136.232,52043,443,50.86108,2921,2901575,2778893,993.35,951.35,57.430947,54636.924555,0,0,0,0,0,0,QUIC/HTTP3
ours_gamer,gamer,gamer_run03,gamer_run03_334,IPv4,UDP,192.168.18.4,192.168.18.1,57404,53,0.019635,2,328,244,164.0,122.0,101.859122,12426.812895,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_335,IPv4,UDP,192.168.18.4,192.168.18.1,52661,53,0.023367,2,328,244,164.0,122.0,85.591054,10442.108563,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_336,IPv4,UDP,192.168.18.4,192.168.18.1,55428,53,0.005919,2,266,182,133.0,91.0,337.896077,30748.542979,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_337,IPv4,UDP,192.168.18.4,192.168.18.1,49162,53,0.025506,2,328,244,164.0,122.0,78.412862,9566.369191,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_338,IPv4,UDP,192.168.18.4,192.168.18.1,57401,53,0.02011,2,236,152,118.0,76.0,99.452364,7558.379665,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_339,IPv4,UDP,192.168.18.4,192.168.18.1,61618,53,0.021865,2,202,118,101.0,59.0,91.469845,5396.720845,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_340,IPv4,UDP,192.168.18.4,192.168.18.255,27036,27036,22.06243,6,1005,753,167.5,125.5,0.271956,34.13042,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_341,IPv4,UDP,192.168.18.4,192.168.18.1,55432,53,0.004217,2,152,68,76.0,34.0,474.254184,16124.642243,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_342,IPv4,UDP,192.168.18.4,192.168.18.1,55247,53,0.017132,2,227,143,113.5,71.5,116.740304,8346.931712,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_343,IPv4,UDP,192.168.18.4,224.0.0.251,5353,5353,3.013467,3,246,120,82.0,40.0,0.995531,39.821241,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_344,IPv6,UDP,fe80::cd9a:e84b:6023:d4fd,ff02::fb,5353,5353,3.013385,3,306,120,102.0,40.0,0.995558,39.822325,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_345,IPv4,UDP,192.168.18.4,192.168.18.1,57319,53,0.018761,2,178,94,89.0,47.0,106.604583,5010.415382,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_346,IPv4,UDP,192.168.18.4,192.168.18.1,56340,53,0.038856,2,219,135,109.5,67.5,51.472063,3474.364254,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_347,IPv4,UDP,192.168.18.4,142.251.36.195,49836,443,0.165061,28,17462,16286,623.643,581.643,169.634259,98666.555365,0,0,0,0,0,0,QUIC/HTTP3
ours_gamer,gamer,gamer_run03,gamer_run03_348,IPv4,UDP,192.168.18.4,192.168.18.1,49644,53,0.037991,2,180,96,90.0,48.0,52.643982,2526.911149,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_349,IPv4,UDP,192.168.18.4,192.168.18.1,53409,53,0.018149,2,228,144,114.0,72.0,110.198074,7934.26134,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_350,IPv4,UDP,192.168.18.4,192.168.18.1,65238,53,0.01664,2,243,159,121.5,79.5,120.192684,9555.318384,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_351,IPv4,UDP,192.168.18.4,192.168.18.1,62320,53,0.020321,2,269,185,134.5,92.5,98.420875,9103.930918,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_352,IPv4,UDP,192.168.18.4,192.168.18.1,56185,53,0.116476,2,172,88,86.0,44.0,17.170946,755.521615,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_353,IPv4,UDP,192.168.18.4,192.168.18.1,64064,53,0.116161,2,216,132,108.0,66.0,17.217502,1136.355129,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_354,IPv4,UDP,192.168.18.4,192.168.18.1,62462,53,0.022075,2,236,152,118.0,76.0,90.600482,6885.636609,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_355,IPv4,UDP,192.168.18.4,192.168.18.1,65068,53,0.01837,2,205,121,102.5,60.5,108.873678,6586.857506,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_356,IPv4,UDP,192.168.18.4,162.159.138.232,63249,443,9.779189,27,15975,14841,591.667,549.667,2.760965,1517.610492,0,0,0,0,0,0,QUIC/HTTP3
ours_gamer,gamer,gamer_run03,gamer_run03_357,IPv4,UDP,192.168.18.178,255.255.255.255,56753,10002,0.0,1,205,163,205.0,163.0,0.0,0.0,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_358,IPv4,UDP,192.168.18.178,255.255.255.255,41086,10002,0.0,1,205,163,205.0,163.0,0.0,0.0,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_359,IPv4,UDP,192.168.18.178,255.255.255.255,54742,10002,0.0,1,205,163,205.0,163.0,0.0,0.0,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_360,IPv4,UDP,192.168.18.178,255.255.255.255,42636,10002,0.0,1,205,163,205.0,163.0,0.0,0.0,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_361,IPv4,UDP,192.168.18.178,255.255.255.255,36872,10002,0.0,1,205,163,205.0,163.0,0.0,0.0,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_362,IPv6,UDP,fe80::6222:32ff:fec5:b445,ff02::1,49716,10002,0.0,1,225,163,225.0,163.0,0.0,0.0,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_363,IPv4,UDP,192.168.18.178,255.255.255.255,51683,10002,0.0,1,205,163,205.0,163.0,0.0,0.0,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_364,IPv4,UDP,192.168.18.178,255.255.255.255,41012,10002,0.0,1,205,163,205.0,163.0,0.0,0.0,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_365,IPv4,UDP,192.168.18.4,192.168.18.1,63087,53,0.010251,2,180,96,90.0,48.0,195.102056,9364.898688,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_366,IPv4,UDP,192.168.18.4,192.168.18.1,54349,53,0.023854,2,228,144,114.0,72.0,83.84332,6036.719033,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_367,IPv4,UDP,192.168.18.4,192.168.18.1,52029,53,0.018688,2,245,161,122.5,80.5,107.020757,8615.170943,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_368,IPv4,UDP,192.168.18.4,192.168.18.1,57567,53,0.021347,2,271,187,135.5,93.5,93.690825,8760.09212,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_369,IPv4,UDP,192.168.18.4,192.168.18.1,60214,53,0.020404,2,236,152,118.0,76.0,98.020659,7449.570086,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_370,IPv4,UDP,192.168.18.4,192.168.18.1,65003,53,0.022095,2,277,193,138.5,96.5,90.51836,8735.021765,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_371,IPv4,UDP,192.168.18.4,192.168.18.1,53087,53,0.022989,2,251,167,125.5,83.5,86.997998,7264.332867,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_372,IPv4,UDP,192.168.18.4,192.168.18.1,60925,53,0.022598,2,277,193,138.5,96.5,88.503297,8540.568161,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_373,IPv4,UDP,192.168.18.4,192.168.18.1,62909,53,0.006876,2,176,92,88.0,46.0,290.867129,13379.887933,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_374,IPv4,UDP,192.168.18.4,192.168.18.1,54988,53,0.025089,2,224,140,112.0,70.0,79.716129,5580.129049,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_375,IPv4,UDP,192.168.18.4,192.168.18.1,58006,53,0.00631,2,152,68,76.0,34.0,316.957908,10776.568881,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_376,IPv4,UDP,192.168.18.4,192.168.18.1,59541,53,0.017635,2,227,143,113.5,71.5,113.411676,8108.934808,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_377,IPv4,UDP,192.168.18.4,192.168.18.1,63282,53,0.024455,2,260,176,130.0,88.0,81.782631,7196.871505,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_378,IPv4,UDP,192.168.18.4,192.168.18.1,55597,53,0.024244,2,268,184,134.0,92.0,82.494399,7589.484752,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_379,IPv4,UDP,192.168.18.4,104.29.146.97,53542,19318,0.0253,2,232,148,116.0,74.0,79.051302,5849.796374,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_380,IPv4,UDP,192.168.18.4,104.29.146.97,53543,19318,59.912248,911,80661,42399,88.541,46.541,15.205572,707.685011,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_381,IPv4,UDP,192.168.18.4,192.168.18.1,59138,53,0.020212,2,242,158,121.0,79.0,98.950269,7817.071247,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_382,IPv4,UDP,192.168.18.4,192.168.18.1,60473,53,13.501917,4,444,276,111.0,69.0,0.296254,20.441542,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_383,IPv4,TCP,192.168.18.4,95.100.109.71,52192,80,0.0,1,54,0,54.0,0.0,0.0,0.0,0,0,0,0,1,0,HTTP
ours_gamer,gamer,gamer_run03,gamer_run03_384,IPv4,UDP,192.168.18.4,192.168.18.1,64775,53,0.019738,2,227,143,113.5,71.5,101.3276,7244.923382,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_385,IPv4,TCP,2.22.209.117,192.168.18.4,443,52216,0.0,1,54,0,54.0,0.0,0.0,0.0,0,0,0,0,1,0,HTTPS
ours_gamer,gamer,gamer_run03,gamer_run03_386,IPv4,TCP,192.168.18.4,155.133.246.36,52202,27018,0.0,1,54,0,54.0,0.0,0.0,0.0,0,0,0,0,1,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_387,IPv4,TCP,192.168.18.4,155.133.246.52,52201,443,0.0,1,54,0,54.0,0.0,0.0,0.0,0,0,0,0,1,0,HTTPS
ours_gamer,gamer,gamer_run03,gamer_run03_388,IPv4,TCP,192.168.18.4,155.133.229.20,52204,27023,0.0,1,54,0,54.0,0.0,0.0,0.0,0,0,0,0,1,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_389,IPv4,UDP,192.168.18.178,255.255.255.255,49383,10002,0.0,1,205,163,205.0,163.0,0.0,0.0,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_390,IPv4,UDP,192.168.18.178,255.255.255.255,50929,10002,0.0,1,205,163,205.0,163.0,0.0,0.0,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_391,IPv4,UDP,192.168.18.178,255.255.255.255,53982,10002,0.0,1,205,163,205.0,163.0,0.0,0.0,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_392,IPv4,UDP,192.168.18.178,255.255.255.255,59369,10002,0.0,1,205,163,205.0,163.0,0.0,0.0,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_393,IPv4,UDP,192.168.18.178,255.255.255.255,51624,10002,0.0,1,205,163,205.0,163.0,0.0,0.0,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_394,IPv6,UDP,fe80::6222:32ff:fec5:b445,ff02::1,44437,10002,0.0,1,225,163,225.0,163.0,0.0,0.0,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_395,IPv4,UDP,192.168.18.178,255.255.255.255,55206,10002,0.0,1,205,163,205.0,163.0,0.0,0.0,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_396,IPv4,UDP,192.168.18.178,255.255.255.255,47203,10002,0.0,1,205,163,205.0,163.0,0.0,0.0,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_397,IPv4,UDP,192.168.18.4,192.168.18.1,62640,53,0.04371,4,360,192,90.0,48.0,91.512254,4392.588176,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run03,gamer_run03_398,IPv4,UDP,192.168.18.4,146.66.152.42,57662,27060,0.295682,2,2684,2600,1342.0,1300.0,6.764025,8793.23195,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_399,IPv4,UDP,192.168.18.4,155.133.249.163,57663,27048,0.221765,2,2684,2600,1342.0,1300.0,9.018554,11724.120196,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_400,IPv4,UDP,192.168.18.4,162.254.197.44,57664,27053,0.959856,16,4357,3685,272.312,230.312,16.669166,3839.117401,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_401,IPv4,UDP,192.168.18.4,103.10.124.118,57665,27031,2.281976,16,4357,3685,272.312,230.312,7.011467,1614.828563,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_402,IPv4,UDP,192.168.18.4,155.133.238.194,57666,27056,2.308013,16,4357,3685,272.312,230.312,6.93237,1596.611484,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_403,IPv4,UDP,192.168.18.4,162.254.193.71,57667,27100,1.307865,2,2684,2600,1342.0,1300.0,1.52921,1987.972548,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_404,IPv4,UDP,192.168.18.4,185.25.183.179,57668,27053,2.278373,16,4357,3685,272.312,230.312,7.022555,1617.382226,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_405,IPv4,UDP,192.168.18.4,103.28.54.179,57669,27048,2.926806,16,4357,3685,272.312,230.312,5.46671,1259.051688,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_406,IPv4,UDP,192.168.18.4,103.10.125.40,57670,27036,3.106694,16,4357,3685,272.312,230.312,5.150169,1186.148369,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_407,IPv4,UDP,192.168.18.4,155.133.227.51,57671,27024,3.030816,16,4357,3685,272.312,230.312,5.279106,1215.844151,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_408,IPv4,UDP,192.168.18.4,155.133.252.52,57672,27015,1.069662,16,4357,3685,272.312,230.312,14.957995,3445.013168,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_409,IPv4,UDP,192.168.18.4,155.133.246.39,57674,27049,0.723227,16,4357,3685,272.312,230.312,22.123067,5095.218897,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_410,IPv4,UDP,192.168.18.4,162.254.196.82,57675,27040,0.743616,16,4357,3685,272.312,230.312,21.516486,4955.515569,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_411,IPv4,UDP,192.168.18.4,155.133.248.36,57676,27034,0.862216,16,4357,3685,272.312,230.312,18.556835,4273.871069,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_412,IPv4,UDP,192.168.18.4,188.42.106.164,57677,27040,0.854772,16,4357,3685,272.312,230.312,18.718445,4311.091889,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_413,IPv4,UDP,192.168.18.4,185.25.182.51,57678,27043,0.745098,16,4357,3685,272.312,230.312,21.473689,4945.658981,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_414,IPv4,UDP,192.168.18.4,146.66.155.67,57679,27050,1.308295,2,2684,2600,1342.0,1300.0,1.528707,1987.319356,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_415,IPv4,UDP,192.168.18.4,155.133.230.100,57680,27053,0.970628,16,4357,3685,272.312,230.312,16.484177,3796.511967,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_416,IPv4,UDP,192.168.18.4,162.254.198.156,57681,27191,1.075354,16,4357,3685,272.312,230.312,14.87882,3426.778214,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_417,IPv4,UDP,192.168.18.4,162.254.192.124,57682,27175,1.716031,16,4357,3685,272.312,230.312,9.32384,2147.397011,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_418,IPv4,UDP,192.168.18.4,162.254.199.173,57683,27199,2.05136,16,4357,3685,272.312,230.312,7.799703,1796.369124,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_419,IPv4,UDP,192.168.18.4,162.254.194.53,57684,27018,1.967803,16,4357,3685,272.312,230.312,8.130895,1872.646803,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_420,IPv4,UDP,192.168.18.4,162.254.195.72,57685,27129,2.092202,16,4357,3685,272.312,230.312,7.647444,1761.30205,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_421,IPv4,UDP,192.168.18.4,205.196.6.135,57686,27016,4.005273,16,4357,3685,272.312,230.312,3.994734,920.037192,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_422,IPv4,UDP,192.168.18.4,155.133.224.20,57687,27026,1.970733,16,4357,3685,272.312,230.312,8.118807,1869.862704,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_423,IPv4,UDP,192.168.18.4,155.133.244.36,57688,27020,2.089779,16,4357,3685,272.312,230.312,7.656312,1763.344438,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_424,IPv4,UDP,192.168.18.4,155.133.225.18,57689,27027,1.991608,16,4357,3685,272.312,230.312,8.033709,1850.263574,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_425,IPv4,TCP,44.252.201.228,192.168.18.4,443,52224,0.0,1,54,0,54.0,0.0,0.0,0.0,1,0,0,0,1,0,HTTPS
ours_gamer,gamer,gamer_run03,gamer_run03_426,IPv4,UDP,192.168.18.4,162.254.193.73,57690,27018,1.565337,16,4357,3685,272.312,230.312,10.221442,2354.125747,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_427,IPv4,UDP,192.168.18.4,155.133.249.163,57691,27038,0.227422,2,2684,2600,1342.0,1300.0,8.794224,11432.491191,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_428,IPv4,UDP,192.168.18.4,146.66.155.67,57692,27031,1.30645,2,2684,2600,1342.0,1300.0,1.530866,1990.126081,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_429,IPv4,UDP,192.168.18.4,146.66.155.73,57693,27059,0.753024,16,4357,3685,272.312,230.312,21.247667,4893.60322,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run03,gamer_run03_430,IPv4,TCP,104.83.34.182,192.168.18.4,443,52207,0.0,1,54,0,54.0,0.0,0.0,0.0,1,0,0,0,1,0,HTTPS
ours_gamer,gamer,gamer_run03,gamer_run03_431,IPv4,TCP,104.83.34.182,192.168.18.4,443,52205,0.0,1,54,0,54.0,0.0,0.0,0.0,1,0,0,0,1,0,HTTPS
ours_gamer,gamer,gamer_run03,gamer_run03_432,IPv4,TCP,104.83.34.182,192.168.18.4,443,52208,0.0,1,54,0,54.0,0.0,0.0,0.0,1,0,0,0,1,0,HTTPS
